,Air_Temp_DEGC,Soil_Temp_DEGC,Soil_Classification,Crop,Fert_Ammend_Class,target
2664,0.0,0.0,2.0,0.0,3.0,10767.29802
1182,6.725,-0.85,7.0,3.0,2.0,1095.12972
6715,0.0,0.0,4.0,3.0,1.0,0.0
5817,0.0,0.0,4.0,4.0,3.0,0.0
4639,0.0,20.5,8.0,1.0,3.0,9201.9271
7600,0.0,0.0,4.0,3.0,1.0,0.0
3152,0.0,0.0,2.0,0.0,3.0,24984.59962
2781,28.46666667,24.825,2.0,0.0,3.0,15982.11541
4792,0.0,15.11111111,8.0,2.0,3.0,6060.8581
4095,28.2,24.675,2.0,0.0,3.0,26010.7512
5644,0.0,0.0,4.0,0.0,1.0,0.0
3696,0.0,0.0,2.0,0.0,2.0,61664.8066
1983,18.15,0.0,1.0,1.0,2.0,6417.513269
6580,0.0,0.0,4.0,3.0,1.0,0.0
5194,0.0,0.0,4.0,4.0,3.0,0.0
2970,20.26666667,19.425,2.0,0.0,3.0,72994.98732
772,0.0,0.0,6.0,0.0,0.0,884.1025314
1757,10.63,0.0,1.0,1.0,2.0,4760.358708
1472,13.7,0.0,1.0,1.0,2.0,5246.192365
5195,0.0,0.0,4.0,4.0,3.0,0.0
7596,0.0,0.0,4.0,3.0,1.0,0.0
6673,0.0,0.0,4.0,3.0,1.0,0.0
6578,0.0,0.0,4.0,3.0,1.0,0.0
5454,0.0,0.0,4.0,0.0,3.0,0.0
7568,0.0,0.0,4.0,3.0,1.0,0.0
2461,7.006,0.0,1.0,1.0,2.0,7126.757861
7064,0.0,0.0,4.0,3.0,1.0,0.0
4091,0.0,0.0,2.0,0.0,3.0,23801.72853
3011,0.0,0.0,2.0,0.0,3.0,24585.40915
850,0.0,0.0,6.0,0.0,2.0,891.5781027999999
7361,0.0,0.0,4.0,3.0,1.0,0.0
6530,0.0,0.0,4.0,0.0,1.0,0.0
3518,0.0,0.0,2.0,0.0,1.0,16242.4901
2598,0.0,0.0,2.0,0.0,3.0,34708.48639
6640,0.0,0.0,4.0,3.0,1.0,0.0
2156,-0.453,0.0,1.0,1.0,2.0,806.4880272999999
6273,0.0,0.0,4.0,0.0,1.0,0.0
2380,22.68,0.0,1.0,0.0,2.0,16846.11121
825,0.0,0.0,6.0,0.0,2.0,904.3152393
2112,0.695,0.0,1.0,1.0,3.0,3528.944075
1745,12.0,0.0,1.0,1.0,3.0,3941.935621
4805,0.0,7.83333333,8.0,1.0,3.0,2234.8063
4785,0.0,13.55555556,8.0,1.0,3.0,4246.4106
388,14.1,0.0,6.0,0.0,3.0,1538.9445449999996
5751,0.0,0.0,4.0,0.0,1.0,0.0
4766,0.0,13.38888889,8.0,1.0,3.0,6164.6962
4653,0.0,20.05555556,8.0,1.0,3.0,10012.8447
1615,6.6,0.0,1.0,1.0,1.0,15824.32694
3794,0.0,0.0,2.0,0.0,2.0,46656.27771
4634,0.0,14.61111111,8.0,2.0,3.0,11760.9872
2184,7.745,0.0,1.0,1.0,2.0,2594.756569
2083,7.577000000000001,0.0,1.0,1.0,2.0,5435.084537
958,0.0,0.0,6.0,0.0,1.0,794.0258626
3538,22.26666667,21.375,2.0,0.0,1.0,14978.75196
7360,0.0,0.0,4.0,3.0,1.0,0.0
2502,9.35,0.0,1.0,1.0,2.0,1950.30312
5734,0.0,0.0,4.0,0.0,1.0,0.0
2378,25.61,0.0,1.0,0.0,2.0,12537.02892
6763,0.0,0.0,4.0,3.0,1.0,0.0
3325,0.0,0.0,2.0,0.0,3.0,36728.06851000001
6740,0.0,0.0,4.0,3.0,1.0,0.0
6118,0.0,0.0,0.0,0.0,1.0,0.0
883,0.0,0.0,6.0,0.0,2.0,775.2280982999998
5669,0.0,0.0,4.0,4.0,3.0,0.0
88,0.0,0.0,6.0,0.0,1.0,845.8812575999998
5273,0.0,0.0,4.0,4.0,3.0,0.0
2662,0.0,0.0,2.0,0.0,3.0,13886.63029
7717,0.0,0.0,4.0,3.0,1.0,0.0
1334,12.8625,6.65,7.0,3.0,1.0,4707.571558
7429,0.0,0.0,4.0,3.0,1.0,0.0
4067,0.0,0.0,2.0,0.0,3.0,17112.39705
3555,20.13333333,18.975,2.0,0.0,2.0,79554.48993
3745,0.0,0.0,2.0,0.0,2.0,49417.06201
4480,0.0,7.83333333,8.0,1.0,3.0,5120.5787
7397,0.0,0.0,4.0,3.0,1.0,0.0
4882,16.9,13.0,5.0,0.0,3.0,18246.10444
7704,0.0,0.0,4.0,3.0,1.0,0.0
4923,25.9,20.0,5.0,0.0,3.0,26577.34747
1967,23.98,0.0,1.0,1.0,3.0,11298.67453
1966,23.98,0.0,1.0,1.0,3.0,13430.0484
7191,0.0,0.0,4.0,3.0,1.0,0.0
134,0.0,0.0,6.0,0.0,2.0,1488.715451
4720,0.0,17.83333333,8.0,1.0,3.0,6637.3391
2130,6.5070000000000014,0.0,1.0,1.0,3.0,1224.808208
7422,0.0,0.0,4.0,3.0,1.0,0.0
2169,9.17,0.0,1.0,1.0,2.0,929.9127018
5262,0.0,0.0,4.0,0.0,3.0,0.0
6323,0.0,0.0,4.0,4.0,3.0,0.0
376,0.0,0.0,6.0,0.0,3.0,953.8999621
6841,0.0,0.0,4.0,3.0,1.0,0.0
228,0.0,0.0,6.0,0.0,0.0,884.136343
4383,0.0,12.16666667,8.0,1.0,3.0,3196.05
7753,0.0,0.0,4.0,3.0,1.0,0.0
6176,0.0,0.0,4.0,4.0,3.0,0.0
6753,0.0,0.0,4.0,3.0,1.0,0.0
7363,0.0,0.0,4.0,3.0,1.0,0.0
6345,0.0,0.0,4.0,0.0,1.0,0.0
7819,0.0,0.0,4.0,3.0,1.0,0.0
6413,0.0,0.0,4.0,0.0,1.0,0.0
3359,0.0,0.0,2.0,0.0,3.0,38396.2684
6787,0.0,0.0,4.0,3.0,1.0,0.0
5278,0.0,0.0,4.0,0.0,3.0,0.0
5547,0.0,0.0,4.0,4.0,3.0,0.0
1030,27.7375,25.85,7.0,3.0,2.0,10610.68462
2024,7.006,0.0,1.0,1.0,2.0,8431.517961
5832,0.0,0.0,4.0,4.0,3.0,0.0
4740,0.0,19.83333333,8.0,1.0,3.0,3235.6095
2628,0.0,0.0,2.0,0.0,3.0,23142.45126
1764,9.65,0.0,1.0,1.0,2.0,1791.835995
3909,0.0,0.0,2.0,0.0,3.0,37498.64828
7292,0.0,0.0,4.0,3.0,1.0,0.0
3444,0.0,0.0,2.0,0.0,1.0,28348.23125
1360,33.0,25.15,7.0,3.0,1.0,3859.927769
6833,0.0,0.0,4.0,3.0,1.0,0.0
6754,0.0,0.0,4.0,3.0,1.0,0.0
7858,0.0,0.0,4.0,3.0,1.0,0.0
5558,0.0,0.0,4.0,0.0,3.0,0.0
3958,0.0,0.0,2.0,0.0,3.0,18852.16995
852,0.0,0.0,6.0,0.0,2.0,888.0420821
7138,0.0,0.0,4.0,3.0,1.0,0.0
5698,0.0,0.0,4.0,0.0,1.0,0.0
6102,0.0,0.0,0.0,0.0,1.0,0.0
6757,0.0,0.0,4.0,3.0,1.0,0.0
5725,0.0,0.0,4.0,0.0,1.0,0.0
694,0.0,0.0,6.0,0.0,1.0,1227.101876
4029,0.0,0.0,2.0,0.0,3.0,25416.13655
3892,31.1,25.95,2.0,0.0,3.0,43364.03643
226,0.0,0.0,6.0,0.0,0.0,844.6936912000001
3396,0.0,0.0,2.0,0.0,3.0,13527.02343
2403,14.6,0.0,1.0,1.0,2.0,8083.798673
6708,0.0,0.0,4.0,3.0,1.0,0.0
5073,-5.48979592,0.0,5.0,0.0,3.0,369.0044625
83,0.0,0.0,6.0,0.0,1.0,975.6273071
6838,0.0,0.0,4.0,3.0,1.0,0.0
120,0.0,0.0,6.0,0.0,2.0,1431.921642
2883,0.0,0.0,2.0,0.0,3.0,27568.994860000006
2879,28.2,24.05,2.0,0.0,3.0,33087.6025
1808,11.78,0.0,1.0,1.0,2.0,1030.228927
474,0.0,0.0,6.0,0.0,1.0,1053.389366
725,0.0,0.0,6.0,0.0,1.0,871.7340785
6080,0.0,0.0,4.0,4.0,3.0,0.0
6190,0.0,0.0,4.0,0.0,1.0,0.0
3772,24.76666667,23.2,2.0,0.0,2.0,31549.44029
6546,0.0,0.0,4.0,0.0,1.0,0.0
5431,0.0,0.0,4.0,0.0,3.0,0.0
5771,0.0,0.0,4.0,4.0,3.0,0.0
4125,23.96666667,22.25,2.0,0.0,3.0,14969.88694
6653,0.0,0.0,4.0,3.0,1.0,0.0
5106,15.16071429,0.3,5.0,0.0,3.0,5808.910812
5720,0.0,0.0,4.0,4.0,3.0,0.0
5915,0.0,0.0,4.0,4.0,3.0,0.0
5770,0.0,0.0,4.0,4.0,3.0,0.0
1451,5.05,-0.2,7.0,3.0,1.0,1761.1187690000004
2071,7.951,0.0,1.0,1.0,3.0,2532.660615
7792,0.0,0.0,4.0,3.0,1.0,0.0
1606,8.4,0.0,1.0,1.0,2.0,335.3973545
5712,0.0,0.0,4.0,0.0,1.0,0.0
2116,3.995,0.0,1.0,1.0,1.0,4560.18145
7765,0.0,0.0,4.0,3.0,1.0,0.0
2640,26.76666667,23.175,2.0,0.0,3.0,30071.66873
3702,23.46666667,21.025,2.0,0.0,2.0,86498.24007999999
3559,0.0,0.0,2.0,0.0,2.0,60925.67901
4275,0.0,24.22222222,8.0,1.0,3.0,4566.254
7453,0.0,0.0,4.0,3.0,1.0,0.0
2043,8.43,0.0,1.0,1.0,2.0,12174.68734
900,7.4,0.0,6.0,0.0,2.0,1425.714216
680,0.0,0.0,6.0,0.0,1.0,597.8237341
2670,0.0,0.0,2.0,0.0,3.0,15963.15099
6045,0.0,0.0,4.0,4.0,3.0,0.0
2701,26.53333333,23.475,2.0,0.0,3.0,13262.41421
919,0.0,0.0,6.0,0.0,1.0,597.6137605
4566,0.0,15.05555556,8.0,1.0,3.0,16580.1836
5205,0.0,0.0,4.0,0.0,3.0,0.0
5600,0.0,0.0,4.0,4.0,3.0,0.0
499,0.0,0.0,6.0,0.0,1.0,2208.38237
599,0.0,0.0,6.0,0.0,3.0,423.9703112
1094,32.8625,32.85,7.0,3.0,2.0,15684.84629
3090,0.0,0.0,2.0,0.0,3.0,13903.61584
515,0.0,0.0,6.0,0.0,3.0,539.1261631
7518,0.0,0.0,4.0,3.0,1.0,0.0
4822,0.0,0.0,3.0,1.0,1.0,1000.0
6815,0.0,0.0,4.0,3.0,1.0,0.0
3212,0.0,0.0,2.0,0.0,3.0,31071.09935
5103,17.20714286,1.0,5.0,0.0,3.0,10825.65976
3595,24.76666667,22.825,2.0,0.0,2.0,31942.55643
252,0.0,0.0,6.0,0.0,0.0,643.9699138
758,3.05,0.0,6.0,0.0,0.0,1533.692996
235,0.0,0.0,6.0,0.0,0.0,860.0314764000002
5566,0.0,0.0,4.0,0.0,3.0,0.0
641,0.0,0.0,6.0,0.0,3.0,798.7240277000002
950,0.0,0.0,6.0,0.0,1.0,1085.303882
4300,0.0,20.11111111,8.0,1.0,3.0,9186.744
4284,0.0,28.16666667,8.0,1.0,3.0,7006.874
5411,0.0,0.0,4.0,4.0,3.0,0.0
860,0.0,0.0,6.0,0.0,2.0,873.8979991
3921,0.0,0.0,2.0,0.0,3.0,27057.92605
1733,12.0,0.0,1.0,1.0,2.0,7297.47971
1570,7.5,0.0,1.0,1.0,2.0,5214.757237
1783,3.157,0.0,1.0,1.0,2.0,3071.659614
7793,0.0,0.0,4.0,3.0,1.0,0.0
2595,0.0,0.0,2.0,0.0,3.0,44392.59476
1003,0.0,0.0,6.0,0.0,3.0,776.3584605000002
536,0.0,0.0,6.0,0.0,3.0,798.6525446
2584,29.63333333,24.8,2.0,0.0,3.0,43145.27419
4093,27.96666667,24.8,2.0,0.0,3.0,25432.7642
5728,0.0,0.0,4.0,0.0,1.0,0.0
6872,0.0,0.0,4.0,3.0,1.0,0.0
2210,7.419,0.0,1.0,1.0,3.0,1265.928907
1010,33.675,27.15,7.0,3.0,2.0,80406.02862000001
2745,0.0,0.0,2.0,0.0,3.0,33833.09313
5808,0.0,0.0,4.0,0.0,1.0,0.0
3895,0.0,0.0,2.0,0.0,3.0,28851.09349
2314,14.14,0.0,1.0,0.0,3.0,8518.369718
3657,0.0,0.0,2.0,0.0,2.0,29826.42239
857,0.0,0.0,6.0,0.0,2.0,879.2020302000002
3060,0.0,0.0,2.0,0.0,3.0,22790.83924
6761,0.0,0.0,4.0,3.0,1.0,0.0
4392,0.0,11.44444444,8.0,2.0,3.0,8214.072
6854,0.0,0.0,4.0,3.0,1.0,0.0
7728,0.0,0.0,4.0,3.0,1.0,0.0
7540,0.0,0.0,4.0,3.0,1.0,0.0
6987,0.0,0.0,4.0,3.0,1.0,0.0
774,0.0,0.0,6.0,0.0,0.0,917.396814
5214,0.0,0.0,4.0,0.0,3.0,0.0
4236,0.0,26.27777778,8.0,1.0,3.0,7035.482
3846,0.0,0.0,2.0,0.0,3.0,28987.80161
904,0.0,0.0,6.0,0.0,1.0,627.4724665
6289,0.0,0.0,4.0,0.0,1.0,0.0
2969,26.26666667,22.55,2.0,0.0,3.0,10687.81733
1178,3.8625,-2.9,7.0,3.0,2.0,1196.208771
1079,16.6875,15.7,7.0,3.0,2.0,31580.17369
7030,0.0,0.0,4.0,3.0,1.0,0.0
482,0.0,0.0,6.0,0.0,1.0,808.7747941
584,7.4,0.0,6.0,0.0,3.0,1429.822359
6005,0.0,0.0,4.0,4.0,3.0,0.0
6771,0.0,0.0,4.0,3.0,1.0,0.0
4035,0.0,0.0,2.0,0.0,3.0,31074.38849
5845,0.0,0.0,4.0,4.0,3.0,0.0
3344,0.0,0.0,2.0,0.0,3.0,35304.24491
7666,0.0,0.0,4.0,3.0,1.0,0.0
4071,0.0,0.0,2.0,0.0,3.0,34706.40884
1349,11.7875,11.2,7.0,3.0,1.0,16755.90979
1790,3.157,0.0,1.0,1.0,3.0,2829.500798
3098,0.0,0.0,2.0,0.0,3.0,13496.781030000002
1885,5.327000000000001,0.0,1.0,1.0,3.0,1641.57803
7412,0.0,0.0,4.0,3.0,1.0,0.0
5880,0.0,0.0,4.0,0.0,1.0,0.0
5488,0.0,0.0,0.0,0.0,3.0,0.0
3894,28.2,24.05,2.0,0.0,3.0,34605.00557
3689,0.0,0.0,2.0,0.0,2.0,22178.627480000006
7196,0.0,0.0,4.0,3.0,1.0,0.0
1859,14.42,0.0,1.0,1.0,2.0,3255.840313
730,0.0,0.0,6.0,0.0,1.0,928.0338405
4061,0.0,0.0,2.0,0.0,3.0,30927.43589
688,0.0,0.0,6.0,0.0,1.0,962.0503175
3875,19.83333333,19.875,2.0,0.0,3.0,18539.16897
7556,0.0,0.0,4.0,3.0,1.0,0.0
5716,0.0,0.0,4.0,4.0,3.0,0.0
5366,0.0,0.0,4.0,0.0,3.0,0.0
1496,15.9,0.0,1.0,1.0,2.0,5281.66984
562,0.0,0.0,6.0,0.0,3.0,564.471311
4866,0.0,0.0,3.0,1.0,1.0,595.1623248999998
6547,0.0,0.0,4.0,4.0,3.0,0.0
233,0.0,0.0,6.0,0.0,0.0,885.4504837000003
7520,0.0,0.0,4.0,3.0,1.0,0.0
7696,0.0,0.0,4.0,3.0,1.0,0.0
3716,26.53333333,23.475,2.0,0.0,2.0,20189.44543
2484,3.192,0.0,1.0,1.0,3.0,1091.60466
6467,0.0,0.0,4.0,4.0,3.0,0.0
348,0.0,0.0,6.0,0.0,3.0,1048.363339
6967,0.0,0.0,4.0,3.0,1.0,0.0
1313,30.0875,27.85,7.0,3.0,1.0,8542.132883
737,0.0,0.0,6.0,0.0,1.0,1520.260546
6767,0.0,0.0,4.0,3.0,1.0,0.0
5255,0.0,0.0,4.0,0.0,3.0,0.0
6943,0.0,0.0,4.0,3.0,1.0,0.0
3338,0.0,0.0,2.0,0.0,3.0,28578.21345
5160,0.0,0.0,4.0,0.0,3.0,0.0
3980,23.96666667,22.25,2.0,0.0,3.0,13578.722
7759,0.0,0.0,4.0,3.0,1.0,0.0
4461,0.0,7.94444444,8.0,1.0,3.0,9371.7126
7246,0.0,0.0,4.0,3.0,1.0,0.0
4917,25.9,20.0,5.0,0.0,3.0,24805.79665
6363,0.0,0.0,4.0,4.0,3.0,0.0
7129,0.0,0.0,4.0,3.0,1.0,0.0
7653,0.0,0.0,4.0,3.0,1.0,0.0
3878,27.93333333,23.325,2.0,0.0,3.0,28365.98511
244,0.0,0.0,6.0,0.0,0.0,745.6459432
5791,0.0,0.0,4.0,4.0,3.0,0.0
262,0.0,0.0,6.0,0.0,0.0,1737.6059719999996
579,0.0,0.0,6.0,0.0,3.0,1068.258607
2626,23.23333333,22.65,2.0,0.0,3.0,19174.06637
4263,0.0,22.55555556,8.0,1.0,3.0,13788.162
4763,0.0,15.94444444,8.0,2.0,3.0,6480.01
3957,28.36666667,22.075,2.0,0.0,3.0,18805.3912
264,0.0,0.0,6.0,0.0,0.0,2017.369738
7038,0.0,0.0,4.0,3.0,1.0,0.0
2472,8.0,0.0,1.0,1.0,2.0,5494.4440380000015
1988,18.15,0.0,1.0,1.0,3.0,6671.494543
5092,14.95714286,0.3,5.0,0.0,3.0,3022.664867
1773,10.63,0.0,1.0,1.0,3.0,2064.970429
2964,0.0,0.0,2.0,0.0,3.0,17044.14094
1438,22.2375,18.45,7.0,3.0,1.0,41668.18066000001
275,0.0,0.0,6.0,0.0,3.0,474.0520248
7838,0.0,0.0,4.0,3.0,1.0,0.0
2225,8.08,0.0,1.0,1.0,3.0,880.4701195
4249,0.0,19.83333333,8.0,2.0,3.0,21814.494
747,0.0,0.0,6.0,0.0,0.0,803.6976923
2669,0.0,0.0,2.0,0.0,3.0,15784.02655
1442,9.4375,3.3,7.0,3.0,1.0,8902.16621
5495,0.0,0.0,4.0,0.0,3.0,0.0
3135,0.0,0.0,2.0,0.0,3.0,17606.75089
5565,0.0,0.0,4.0,0.0,3.0,0.0
3779,0.0,0.0,2.0,0.0,2.0,39130.32774
5505,0.0,0.0,4.0,4.0,3.0,0.0
2706,0.0,0.0,2.0,0.0,3.0,15643.240630000002
7346,0.0,0.0,4.0,3.0,1.0,0.0
218,0.0,0.0,6.0,0.0,0.0,686.9230841
7493,0.0,0.0,4.0,3.0,1.0,0.0
2657,21.0,19.925,2.0,0.0,3.0,16564.08138
862,12.65,0.0,6.0,0.0,2.0,870.3619784
1034,32.1375,25.65,7.0,3.0,2.0,10980.74111
433,0.0,0.0,6.0,0.0,1.0,447.7639846
1901,24.03,0.0,1.0,1.0,2.0,9636.68255
633,0.0,0.0,6.0,0.0,3.0,912.3409989
6913,0.0,0.0,4.0,3.0,1.0,0.0
4402,0.0,8.83333333,8.0,1.0,3.0,7473.2440000000015
3010,26.83333333,23.875,2.0,0.0,3.0,26697.63712
1558,6.25,0.0,1.0,1.0,2.0,1974.804288
7314,0.0,0.0,4.0,3.0,1.0,0.0
2174,9.44,0.0,1.0,1.0,2.0,1689.030691
640,0.0,0.0,6.0,0.0,3.0,812.9261491000002
4269,0.0,23.05555556,8.0,1.0,3.0,18742.412
1065,10.9,0.7,7.0,3.0,2.0,1296.278281
1156,31.1125,22.3,7.0,3.0,2.0,2712.587698
4916,30.9,25.0,5.0,0.0,3.0,46767.70297
3827,0.0,0.0,2.0,0.0,2.0,13773.36359
1152,24.4875,22.35,7.0,3.0,2.0,2593.776615
5416,0.0,0.0,4.0,0.0,3.0,0.0
5782,0.0,0.0,4.0,0.0,1.0,0.0
5220,0.0,0.0,4.0,4.0,3.0,0.0
4333,0.0,17.5,8.0,1.0,3.0,21666.388
2760,23.3,19.525,2.0,0.0,3.0,31903.02662
6670,0.0,0.0,4.0,3.0,1.0,0.0
7137,0.0,0.0,4.0,3.0,1.0,0.0
2594,27.23333333,22.3,2.0,0.0,3.0,50586.57873
1752,9.2,0.0,1.0,1.0,1.0,1760.6255649999996
6919,0.0,0.0,4.0,3.0,1.0,0.0
3841,0.0,0.0,2.0,0.0,3.0,31756.21593
4825,0.0,0.0,3.0,1.0,1.0,840.0
3043,26.03333333,22.8,2.0,0.0,3.0,40964.34268
7575,0.0,0.0,4.0,3.0,1.0,0.0
4505,0.0,11.66666667,8.0,2.0,3.0,15074.33
4747,0.0,20.83333333,8.0,2.0,3.0,6711.2878
5666,0.0,0.0,4.0,0.0,1.0,0.0
7080,0.0,0.0,4.0,3.0,1.0,0.0
1882,5.327000000000001,0.0,1.0,1.0,2.0,933.5115236
4459,0.0,8.61111111,8.0,2.0,3.0,7370.4489
1905,24.03,0.0,1.0,1.0,3.0,8374.93397
6378,0.0,0.0,4.0,0.0,1.0,0.0
2226,8.68,0.0,1.0,1.0,3.0,1665.621497
6661,0.0,0.0,4.0,3.0,1.0,0.0
4271,0.0,19.72222222,8.0,1.0,3.0,13319.408
1933,20.38,0.0,1.0,1.0,1.0,12314.37101
6197,0.0,0.0,0.0,0.0,1.0,0.0
4282,0.0,23.05555556,8.0,2.0,3.0,14459.556
1957,22.15,0.0,1.0,1.0,2.0,14728.992080000002
6567,0.0,0.0,4.0,3.0,1.0,0.0
471,0.0,0.0,6.0,0.0,1.0,1145.11983
5232,0.0,0.0,0.0,0.0,3.0,0.0
7443,0.0,0.0,4.0,3.0,1.0,0.0
3261,0.0,0.0,2.0,0.0,3.0,30350.4251
1225,5.65,0.35,7.0,3.0,2.0,3394.065661
4933,30.7,23.0,5.0,0.0,3.0,24893.61266
6135,0.0,0.0,4.0,4.0,3.0,0.0
3484,0.0,0.0,2.0,0.0,1.0,30274.55703
2334,24.08,0.0,1.0,0.0,3.0,15027.03415
658,0.0,0.0,6.0,0.0,3.0,1476.005283
54,0.0,0.0,6.0,0.0,1.0,582.4036619
4270,0.0,19.22222222,8.0,1.0,3.0,17822.784
6607,0.0,0.0,4.0,3.0,1.0,0.0
4409,0.0,8.72222222,8.0,2.0,3.0,14399.956
945,0.0,0.0,6.0,0.0,1.0,1267.352644
4044,27.23333333,22.3,2.0,0.0,3.0,31046.50826
2173,9.17,0.0,1.0,1.0,2.0,1463.573034
1903,24.03,0.0,1.0,1.0,2.0,7830.683954999998
3270,18.13333333,17.875,2.0,0.0,3.0,23870.032580000006
4295,0.0,19.88888889,8.0,1.0,3.0,12883.136
4217,26.96666667,22.3,2.0,0.0,3.0,27104.18717
245,0.0,0.0,6.0,0.0,0.0,732.9364396000002
1373,24.1375,30.25,7.0,3.0,1.0,14321.950680000002
6628,0.0,0.0,4.0,3.0,1.0,0.0
2133,6.5070000000000014,0.0,1.0,1.0,1.0,830.5438869
6790,0.0,0.0,4.0,3.0,1.0,0.0
1167,17.0625,7.8,7.0,3.0,2.0,8308.826966
715,0.0,0.0,6.0,0.0,1.0,1248.0936390000004
4606,0.0,19.83333333,8.0,1.0,3.0,19656.0353
3513,27.96666667,24.8,2.0,0.0,1.0,32597.29439
2395,22.45,0.0,1.0,0.0,2.0,15885.84276
121,0.0,0.0,6.0,0.0,2.0,1294.605135
4833,0.0,6.73333333,3.0,1.0,1.0,4240.0
6281,0.0,0.0,4.0,0.0,1.0,0.0
1484,12.15,0.0,1.0,1.0,2.0,5919.184518
4182,31.1,25.95,2.0,0.0,3.0,33116.57722
2823,0.0,0.0,2.0,0.0,3.0,13888.69321
1829,5.0760000000000005,0.0,1.0,1.0,3.0,785.5470419
4366,0.0,9.5,8.0,1.0,3.0,6648.976
4135,20.13333333,18.975,2.0,0.0,3.0,28528.868810000004
7631,0.0,0.0,4.0,3.0,1.0,0.0
5511,0.0,0.0,4.0,0.0,3.0,0.0
4306,0.0,18.88888889,8.0,1.0,3.0,6654.34
2264,18.42,0.0,1.0,1.0,3.0,5806.336022
1273,17.7125,15.05,7.0,3.0,1.0,9023.397115
2195,7.745,0.0,1.0,1.0,3.0,1763.590161
2471,8.0,0.0,1.0,1.0,2.0,5514.784194
87,0.0,0.0,6.0,0.0,1.0,871.8304675
1663,12.33,0.0,1.0,1.0,1.0,3300.54035
2375,22.93,0.0,1.0,0.0,2.0,10144.00734
1070,0.4,-2.95,7.0,3.0,2.0,1068.89671
3676,25.33333333,21.95,2.0,0.0,2.0,17353.20814
5335,0.0,0.0,4.0,0.0,3.0,0.0
2150,-0.453,0.0,1.0,1.0,2.0,1665.986103
937,0.0,0.0,6.0,0.0,1.0,1334.432179
7052,0.0,0.0,4.0,3.0,1.0,0.0
3783,0.0,0.0,2.0,0.0,2.0,43709.78516
5995,0.0,0.0,4.0,4.0,3.0,0.0
3361,28.46666667,24.825,2.0,0.0,3.0,48065.53921
1309,22.6,25.4,7.0,3.0,1.0,16332.11497
530,0.0,0.0,6.0,0.0,3.0,774.9131682999998
5823,0.0,0.0,4.0,4.0,3.0,0.0
6629,0.0,0.0,4.0,3.0,1.0,0.0
5692,0.0,0.0,4.0,0.0,1.0,0.0
6330,0.0,0.0,4.0,0.0,1.0,0.0
3583,27.3,24.95,2.0,0.0,2.0,28167.22338
6633,0.0,0.0,4.0,3.0,1.0,0.0
1799,3.157,0.0,1.0,1.0,1.0,3623.924351
2309,10.18,0.0,1.0,0.0,2.0,9164.954247
5066,-3.52346939,0.0,5.0,0.0,3.0,1474.055296
73,0.0,0.0,6.0,0.0,1.0,1235.119406
6874,0.0,0.0,4.0,3.0,1.0,0.0
2546,0.0,0.0,2.0,0.0,3.0,32696.10044
7187,0.0,0.0,4.0,3.0,1.0,0.0
1502,15.9,0.0,1.0,1.0,1.0,4000.699798
7201,0.0,0.0,4.0,3.0,1.0,0.0
7669,0.0,0.0,4.0,3.0,1.0,0.0
7689,0.0,0.0,4.0,3.0,1.0,0.0
555,0.0,0.0,6.0,0.0,3.0,693.1203365
7672,0.0,0.0,4.0,3.0,1.0,0.0
4087,0.0,0.0,2.0,0.0,3.0,29910.1139
4690,0.0,17.66666667,8.0,1.0,3.0,7906.7595
1510,3.0,0.0,1.0,1.0,2.0,4485.590384
5344,0.0,0.0,0.0,0.0,3.0,0.0
1532,12.6,0.0,1.0,1.0,2.0,9465.411475
807,2.45,0.0,6.0,0.0,0.0,1145.968515
6222,0.0,0.0,4.0,4.0,3.0,0.0
2266,18.42,0.0,1.0,1.0,3.0,5166.856395000002
2250,12.31,0.0,1.0,1.0,1.0,1489.325892
4965,16.9,8.0,5.0,0.0,3.0,17654.085590000002
1241,20.0125,20.3,7.0,3.0,1.0,5554.927991
393,0.0,0.0,6.0,0.0,3.0,1484.441041
365,0.0,0.0,6.0,0.0,3.0,755.7355603999998
4264,0.0,20.38888889,8.0,2.0,3.0,16387.616
2458,13.91,0.0,1.0,1.0,3.0,8486.848033
2473,8.0,0.0,1.0,1.0,3.0,4076.575535
3571,26.53333333,23.475,2.0,0.0,2.0,18056.24353
4507,0.0,11.61111111,8.0,2.0,3.0,9743.5719
2893,27.1,22.175,2.0,0.0,3.0,32400.95497
7576,0.0,0.0,4.0,3.0,1.0,0.0
845,0.0,0.0,6.0,0.0,2.0,690.3638517999998
2304,11.02,0.0,1.0,0.0,2.0,9253.176809
3648,24.5,22.15,2.0,0.0,2.0,33493.12898
3709,25.86666667,22.225,2.0,0.0,2.0,51944.98199
6125,0.0,0.0,4.0,0.0,1.0,0.0
7010,0.0,0.0,4.0,3.0,1.0,0.0
1617,7.3,0.0,1.0,1.0,2.0,4817.018503
7156,0.0,0.0,4.0,3.0,1.0,0.0
6183,0.0,0.0,4.0,4.0,3.0,0.0
5496,0.0,0.0,4.0,0.0,3.0,0.0
7007,0.0,0.0,4.0,3.0,1.0,0.0
5992,0.0,0.0,4.0,0.0,1.0,0.0
1642,6.6,0.0,1.0,1.0,2.0,2679.946503
6351,0.0,0.0,4.0,4.0,3.0,0.0
1139,29.9375,25.55,7.0,3.0,2.0,13404.2091
6690,0.0,0.0,4.0,3.0,1.0,0.0
5351,0.0,0.0,4.0,0.0,3.0,0.0
406,0.0,0.0,6.0,0.0,3.0,1342.731928
